trueC,trueW,estC,estW1,estW2,estW3,estW4,estW5
0.5,skewed2,1.97778,0.133074,0.0584676,0.0561474,0.0402962,0.712015
0.5,skewed2,2.56058,0.0473808,0.228781,0.331135,0.00282646,0.389877
0.5,skewed2,1.121,0.0419528,0.235906,0.460096,0.0281973,0.233848
0.5,skewed2,2.84909,0.149378,0.0526099,0.115608,0.28693,0.395474
0.5,skewed2,3.9974,0.00404955,0.215723,0.484449,0.0890085,0.20677
0.5,skewed2,1.96715,0.00661512,0.255896,0.440573,0.121561,0.175356
0.5,skewed2,2.54849,0.322625,0.115482,0.375206,0.0907557,0.0959309
0.5,skewed2,2.60422,0.0807359,0.129972,0.515536,0.174524,0.0992314
0.5,skewed2,4.21278,0.0595929,0.18122,0.100401,0.104586,0.554201
0.5,skewed2,2.54699,0.0365264,0.0783894,0.634083,0.17681,0.0741908
0.5,skewed2,1.14655,0.216878,0.385345,0.207288,0.140406,0.0500827
0.5,skewed2,0.855188,0.0522946,0.201381,0.205191,0.015567,0.525566
0.5,skewed2,1.94538,0.0692057,0.156046,0.225237,0.38161,0.167901
0.5,skewed2,1.20635,0.0812789,0.22755,0.407109,0.0138028,0.270259
0.5,skewed2,1.18964,0.147783,0.207746,0.313576,0.0274051,0.30349
0.5,skewed2,2.40549,0.067228,0.164171,0.345452,0.421677,0.00147146
0.5,skewed2,0.898508,0.210213,0.250351,0.195755,0.0435842,0.300097
0.5,skewed2,1.10644,0.245714,0.0767496,0.259718,0.223299,0.194519
0.5,skewed2,3.77634,0.0315813,0.0606244,0.321943,0.110239,0.475613
0.5,skewed2,1.25818,0.0372741,0.205183,0.123251,0.0990846,0.535208
0.5,skewed2,2.38025,0.0794412,0.377722,0.0485751,0.010455,0.483807
0.5,skewed2,1.46865,0.194625,0.0831863,0.537596,0.167724,0.0168684
0.5,skewed2,1.68432,0.127952,0.0768076,0.658143,0.10797,0.0291277
0.5,skewed2,2.86967,0.0859638,0.179075,0.402866,0.306946,0.0251491
0.5,skewed2,1.80551,0.123913,0.375121,0.354072,0.129856,0.017038
0.5,skewed2,1.62392,0.0503877,0.423071,0.338743,0.135911,0.0518873
0.5,skewed2,2.49896,0.0274639,0.117876,0.0859356,0.0965402,0.672184
0.5,skewed2,1.30363,0.141709,0.367335,0.0330212,0.0399818,0.417952
0.5,skewed2,1.41356,0.175803,0.0949436,0.0780226,0.400432,0.250799
0.5,skewed2,3.25347,0.0468344,0.24395,0.347206,0.0473157,0.314693
0.5,skewed2,2.2165,0.104566,0.091328,0.236565,0.381138,0.186403
0.5,skewed2,2.46503,0.0832859,0.144561,0.232391,0.0665962,0.473166
0.5,skewed2,1.30479,0.108387,0.214285,0.387356,0.259356,0.0306154
0.5,skewed2,2.7404,0.0919386,0.159876,0.158722,0.0441027,0.545361
0.5,skewed2,2.58826,0.21779,0.112234,0.0840919,0.00842817,0.577456
0.5,skewed2,2.58826,0.21779,0.112234,0.0840919,0.00842817,0.577456
0.5,skewed2,2.70507,0.0423256,0.0551683,0.543923,0.0479707,0.310613
0.5,skewed2,0.868,0.267082,0.00709329,0.0352952,0.602776,0.0877534
0.5,skewed2,0.587926,0.176735,0.0592854,0.0786249,0.530962,0.154393
0.5,skewed2,3.09186,0.0834122,0.242026,0.115202,0.0334265,0.525933
0.5,skewed2,0.294514,0.0717131,0.139789,0.476343,0.276887,0.0352686
0.5,skewed2,3.65598,0.0991611,0.0894488,0.140556,0.0278603,0.642974
0.5,skewed2,2.42625,0.0483368,0.116525,0.586377,0.230272,0.0184897
0.5,skewed2,3.3051,0.109617,0.184625,0.631965,0.0444415,0.0293518
0.5,skewed2,1.83465,0.187873,0.197672,0.379688,0.131251,0.103516
0.5,skewed2,1.047,0.0733987,0.377506,0.0753165,0.0798544,0.393924
0.5,skewed2,3.79925,0.101785,0.122916,0.458926,0.193266,0.123107
0.5,skewed2,3.53705,0.098563,0.0872966,0.489042,0.229347,0.0957512
0.5,skewed2,1.73988,0.0535981,0.247091,0.108508,0.0263824,0.564421
0.5,skewed2,2.69283,0.154123,0.189953,0.17223,0.00350078,0.480192
0.5,skewed2,1.62114,0.0750691,0.13017,0.350097,0.431819,0.0128451
0.5,skewed2,1.06271,0.224376,0.319005,0.10449,0.350404,0.00172563
0.5,skewed2,1.39974,0.102868,0.223006,0.123408,0.537575,0.0131428
0.5,skewed2,2.93277,0.0723043,0.207595,0.537281,0.115628,0.0671925
0.5,skewed2,2.67838,0.0582534,0.140464,0.53377,0.19485,0.0726625
0.5,skewed2,2.72521,0.0912093,0.157169,0.498874,0.165265,0.0874819
0.5,skewed2,1.83178,0.0623827,0.270734,0.122561,0.443132,0.10119
0.5,skewed2,2.8652,0.0407737,0.0850858,0.292249,0.0256458,0.556246
0.5,skewed2,1.67087,0.109242,0.14396,0.329403,0.356681,0.0607143
0.5,skewed2,1.74705,0.158695,0.111248,0.396116,0.249137,0.0848051
0.5,skewed2,1.65671,0.0621299,0.190384,0.0196376,0.215205,0.512644
0.5,skewed2,2.42533,0.193429,0.266368,0.277565,0.101799,0.16084
0.5,skewed2,2.14114,0.0319612,0.065312,0.206085,0.148424,0.548218
0.5,skewed2,0.764003,0.238711,0.161824,0.303308,0.176958,0.119199
0.5,skewed2,2.76269,0.059372,0.291997,0.271598,0.111612,0.265421
0.5,skewed2,2.21169,0.0360863,0.291169,0.228923,0.223734,0.220087
0.5,skewed2,2.14507,0.0873077,0.115647,0.262694,0.0766342,0.457716
0.5,skewed2,2.88684,0.0652341,0.157694,0.0666009,0.497746,0.212725
0.5,skewed2,1.14731,0.0334716,0.0505101,0.112081,0.325733,0.478205
0.5,skewed2,2.89787,0.0969815,0.269802,0.0327706,0.145759,0.454688
0.5,skewed2,2.48411,0.0954269,0.0251805,0.0230926,0.365608,0.490692
0.5,skewed2,2.81899,0.189658,0.0181043,0.0534646,0.363829,0.374944
0.5,skewed2,0.885123,0.0101132,0.368308,0.258626,0.0352983,0.327654
0.5,skewed2,1.09991,0.0123251,0.337612,0.301991,0.0484355,0.299637
0.5,skewed2,1.72913,0.00969309,0.324293,0.131656,0.37186,0.162498
0.5,skewed2,1.71944,0.0477891,0.25862,0.076867,0.118479,0.498245
0.5,skewed2,3.55658,0.157458,0.0920595,0.0288289,0.430104,0.291549
0.5,skewed2,1.64127,0.0401806,0.168417,0.566332,0.0286295,0.196442
0.5,skewed2,3.34278,0.0361865,0.159984,0.0667021,0.216237,0.520891
0.5,skewed2,1.74781,0.0952118,0.0257739,0.147695,0.427331,0.303989
0.5,skewed2,1.59289,0.146128,0.0156859,0.111896,0.342292,0.383999
0.5,skewed2,2.75838,0.050811,0.424856,0.104203,0.262797,0.157333
0.5,skewed2,1.12356,0.160452,3.90505e-4,0.288747,0.215383,0.335028
0.5,skewed2,2.26378,0.0696034,0.00410762,0.228189,0.219053,0.479047
0.5,skewed2,1.21993,0.029498,0.784965,0.0928503,0.0457548,0.0469321
0.5,skewed2,1.03928,0.021102,0.82856,0.0690147,0.0275561,0.0537674
0.5,skewed2,2.3576,0.222217,0.00781208,0.265753,0.278863,0.225355
0.5,skewed2,1.08836,0.0545118,0.0186134,0.476387,0.018,0.432488
0.5,skewed2,1.32868,0.0699494,0.0326101,0.319616,0.0368596,0.540965
0.5,skewed2,4.54611,0.0359497,0.264094,0.204978,0.371606,0.123372
0.5,skewed2,2.0892,0.136246,0.0148011,0.66585,0.0946547,0.0884479
0.5,skewed2,1.61097,0.0213701,0.182793,0.0432304,0.0860542,0.666552
0.5,skewed2,1.8017,0.138714,0.119296,0.0448275,0.110459,0.586704
0.5,skewed2,1.42728,0.0536592,0.412842,0.142002,0.0565703,0.334927
0.5,skewed2,1.88196,0.0627044,0.424836,0.123324,0.0428322,0.346303
0.5,skewed2,2.31907,0.133686,0.0764311,0.417011,0.284254,0.0886178
0.5,skewed2,2.8166,0.0921595,0.0919825,0.271893,0.451621,0.0923439
0.5,skewed2,1.15798,0.0452456,0.197281,0.182712,0.0398623,0.534899
0.5,skewed2,3.82909,0.0346453,0.157689,0.383481,0.24335,0.180835
0.5,skewed2,2.48351,0.00535716,0.114386,0.152942,0.159379,0.567936
0.5,skewed2,3.0503,0.17529,0.137538,0.413537,0.088955,0.18468
0.5,skewed2,2.84759,0.0100905,0.117183,0.141039,0.225496,0.50619
0.5,skewed2,1.3229,0.0337746,0.280733,0.114027,0.197695,0.37377
0.5,skewed2,3.07196,0.106965,0.114791,0.430776,0.12998,0.217488
0.5,skewed2,2.06,0.151472,0.215734,0.180053,0.225937,0.226804
0.5,skewed2,2.70269,0.119662,0.374562,0.126043,0.190362,0.189371
0.5,skewed2,2.13134,0.111219,0.389569,0.0811221,0.174393,0.243697
0.5,skewed2,2.53675,0.0739741,0.0691666,0.511085,0.0871444,0.25863
0.5,skewed2,1.87323,0.104246,0.30884,0.101255,0.237602,0.248057
0.5,skewed2,1.9382,0.0250816,0.153059,0.201406,0.0531295,0.567323
0.5,skewed2,2.49358,0.214404,0.216219,0.147513,0.242956,0.178908
0.5,skewed2,1.385,0.0380575,0.190462,0.566678,0.00708436,0.197718
0.5,skewed2,3.74128,0.111381,0.0825787,0.0912092,0.455037,0.259794
0.5,skewed2,2.9812,0.152381,0.305085,0.0169258,0.165654,0.359955
0.5,skewed2,1.98312,0.0845568,0.0825493,0.0923547,0.231276,0.509263
0.5,skewed2,2.19325,0.0789494,0.0821345,0.116557,0.153098,0.569261
0.5,skewed2,2.00436,0.118666,0.214893,0.40549,0.130817,0.130134
0.5,skewed2,2.14041,0.0458862,0.023274799999999998,0.127498,0.208649,0.594692
0.5,skewed2,2.19764,0.0560718,0.413583,0.239581,0.156041,0.134724
0.5,skewed2,2.86358,0.104941,0.0318013,0.0561462,0.165556,0.641555
0.5,skewed2,0.511958,0.18118,0.255901,0.22835,0.216907,0.117661
0.5,skewed2,1.06025,0.0910846,0.156036,0.29341,0.303573,0.155896
0.5,skewed2,2.3819,0.165273,0.186052,0.229773,0.105863,0.313038
0.5,skewed2,2.59838,0.0352807,0.193084,0.246309,0.289808,0.235518
0.5,skewed2,2.15639,0.0253884,0.390429,0.143368,0.198556,0.242259
0.5,skewed2,2.57964,0.175486,0.0577037,0.524868,0.205355,0.0365869
0.5,skewed2,2.20886,0.0914803,0.0269628,0.280212,0.357684,0.243661
0.5,skewed2,2.78315,0.119029,0.116125,0.0651478,0.258833,0.440866
0.5,skewed2,1.12589,0.106545,0.386104,0.0844353,0.188448,0.234468
0.5,skewed2,1.37626,0.17558000000000001,0.21469,0.010126,0.499717,0.0998863
0.5,skewed2,1.06139,0.113498,0.384299,0.152682,0.0261868,0.323333
0.5,skewed2,3.73313,0.0678244,0.0472116,0.472235,0.269217,0.143512
0.5,skewed2,3.18022,0.0590869,0.189268,0.159537,0.113616,0.478492
0.5,skewed2,1.01413,0.186594,0.0858976,0.29156,0.206839,0.229109
0.5,skewed2,2.38777,0.0820746,0.0933249,0.40126,0.138817,0.284524
0.5,skewed2,3.55225,0.00751314,0.257089,0.282567,0.234133,0.218698
0.5,skewed2,0.560278,0.0109321,0.102426,0.65947,0.058015,0.169157
0.5,skewed2,3.69352,0.216243,0.0605198,0.112977,0.255405,0.354855
0.5,skewed2,0.894279,0.0196374,0.491387,0.204022,0.18123,0.103724
0.5,skewed2,1.60784,0.334181,0.149185,0.276715,0.093666,0.146253
0.5,skewed2,1.11215,0.0331096,0.214816,0.0335149,0.205884,0.512675
0.5,skewed2,3.08881,0.0702024,0.148019,0.502365,0.0402535,0.23916
0.5,skewed2,2.89202,0.0710525,0.185533,0.407427,0.0319353,0.304052
0.5,skewed2,1.31927,0.123911,0.0571777,0.234333,0.478355,0.106224
0.5,skewed2,1.64054,0.153277,0.416222,0.0663118,0.0266813,0.337508
0.5,skewed2,1.62699,0.116072,0.0538261,0.365888,0.383839,0.0803757
0.5,skewed2,0.879883,0.1814,0.265764,0.070543,0.381151,0.101142
0.5,skewed2,1.26766,0.187108,0.208,0.2746,0.29377,0.0365219
0.5,skewed2,2.79775,0.0614451,0.11502,0.0490109,0.00425753,0.770266
0.5,skewed2,1.18386,0.155389,0.262349,0.140564,0.00371576,0.437982
0.5,skewed2,2.55269,0.0837276,0.200112,0.361,0.332649,0.0225117
0.5,skewed2,2.2601,0.0889722,0.209008,0.305776,0.0395575,0.356686
0.5,skewed2,1.59606,0.16685,0.151822,0.271484,0.0487416,0.361103
0.5,skewed2,3.43998,0.0162546,0.150539,0.25116,0.373665,0.208382
0.5,skewed2,1.99699,0.0120085,0.210782,0.314675,0.0498711,0.412663
0.5,skewed2,1.65746,0.316416,0.285572,0.0137641,0.0332866,0.350961
0.5,skewed2,1.94285,0.0167506,0.103145,6.02678e-4,0.64142,0.238081
0.5,skewed2,1.29088,0.021576,0.169069,7.52409e-4,0.173152,0.635451
0.5,skewed2,1.11118,0.014333,0.167288,6.31246e-4,0.376692,0.441056
0.5,skewed2,1.78783,0.236041,0.38465,0.00204332,0.289411,0.087855
0.5,skewed2,1.36248,0.101937,0.543733,0.0418445,0.257016,0.0554699
0.5,skewed2,1.53695,0.0695138,0.012212,0.502811,0.042199,0.373264
0.5,skewed2,1.97224,0.0763041,0.055016,0.120207,0.13912,0.609353
0.5,skewed2,1.63747,0.0386715,0.36713,0.32737,0.152163,0.114666
0.5,skewed2,3.13636,0.0653668,0.108166,0.198593,0.0734216,0.554452
0.5,skewed2,3.49336,0.109097,0.135481,0.0881226,0.45194,0.21536
0.5,skewed2,1.59369,0.101031,0.25547,0.388163,0.0387283,0.216608
0.5,skewed2,2.12514,0.13419,0.0600465,0.0468909,0.0315625,0.72731
0.5,skewed2,2.47488,0.0591562,0.309859,0.385082,0.179092,0.066811
0.5,skewed2,2.23817,0.0100916,0.185719,0.352752,0.16188,0.289557
0.5,skewed2,2.14774,0.150915,0.22709,0.37771,0.126294,0.11799
0.5,skewed2,1.62392,0.0881944,0.134335,0.628696,0.124824,0.0239511
0.5,skewed2,1.44562,0.0801505,0.337963,0.323468,0.0820288,0.176389
0.5,skewed2,3.9635,0.0941701,0.129472,0.216173,0.100953,0.459232
0.5,skewed2,0.82901,0.061217,0.162917,0.414846,0.194927,0.166093
0.5,skewed2,2.93381,0.0174662,0.236546,0.29324,0.242326,0.210422
0.5,skewed2,2.53734,0.00441707,0.121331,0.535846,0.0603524,0.278054
0.5,skewed2,2.21186,0.00950831,0.174646,0.290631,0.337883,0.187332
0.5,skewed2,3.48592,0.0235376,0.041259,0.273979,0.0967013,0.564523
0.5,skewed2,1.38709,0.0759778,0.0700254,0.454229,0.284815,0.114953
0.5,skewed2,1.17004,0.280057,0.0375263,0.120963,0.0588779,0.502576
0.5,skewed2,0.747931,0.470945,0.0466538,0.0996634,0.171294,0.211443
0.5,skewed2,0.553134,0.44876,0.0501511,0.191147,0.202972,0.10697
0.5,skewed2,0.274416,0.735895,0.0118052,0.146346,0.0404696,0.065484
0.5,skewed2,0.189698,0.751163,0.00588203,0.156231,0.0285976,0.0581264
0.5,skewed2,0.136035,0.580204,0.0261339,0.222655,0.0791086,0.091899
0.5,skewed2,0.386262,0.102403,0.228688,0.0877835,0.461268,0.119857
0.5,skewed2,0.868263,0.267719,0.475516,0.0259404,0.0409987,0.189826
0.5,skewed2,0.972703,0.227304,0.118148,0.267122,0.352644,0.0347822
0.5,skewed2,2.84335,0.0518088,0.279684,0.1793,0.0161102,0.473096
0.5,skewed2,1.92287,0.0915877,0.144389,0.289817,0.361296,0.112911
0.5,skewed2,2.58103,0.0876837,0.184062,0.319924,0.0432881,0.365042
0.5,skewed2,2.16936,0.0368285,0.24067,0.253436,0.0967191,0.372346
0.5,skewed2,1.06359,0.176803,0.150481,0.395744,0.0188094,0.258163
0.5,skewed2,0.435107,0.0158263,0.362987,0.362328,0.0776026,0.181256
0.5,skewed2,2.99794,0.182013,0.160908,0.3546,0.0239031,0.278576
0.5,skewed2,1.8678,0.0043563,0.330816,0.153937,0.104519,0.406371
0.5,skewed2,2.88213,3.58889e-4,0.186972,0.226481,0.10903,0.477158
0.5,skewed2,2.78451,6.56992e-4,0.332073,0.387578,0.123066,0.156627
0.5,skewed2,2.18347,5.79418e-4,0.353381,0.16992,0.126831,0.349289
0.5,skewed2,1.90093,0.00129139,0.26049,0.199432,0.154777,0.38401
0.5,skewed2,3.40918,0.0486384,0.117755,0.228343,0.399667,0.205597
0.5,skewed2,1.6474,0.116497,0.181178,0.238663,0.0539381,0.409724
0.5,skewed2,1.64686,0.1175,0.263169,0.192566,0.00983989,0.416926
0.5,skewed2,1.88694,0.0238375,0.194428,0.368488,0.352353,0.0608938
0.5,skewed2,2.99763,0.0939446,0.145561,0.227182,0.0455272,0.487786
0.5,skewed2,1.76436,0.00161897,0.0898334,0.115931,0.052273,0.740343
0.5,skewed2,3.27467,0.00924865,0.233197,0.154768,0.38785,0.214937
0.5,skewed2,3.31543,0.00509135,0.0898469,0.300797,0.262346,0.341919
0.5,skewed2,2.98745,0.0325856,0.166364,0.48074,0.0314793,0.288831
0.5,skewed2,1.91877,0.0277354,0.239288,0.137503,0.153243,0.44223
0.5,skewed2,2.82416,0.0960403,0.102276,0.279613,0.261339,0.260732
0.5,skewed2,1.09024,0.0579603,0.102044,0.202268,0.103554,0.534173
0.5,skewed2,3.64956,0.0104565,0.148454,0.220781,0.109045,0.511263
0.5,skewed2,2.28963,0.0315735,0.179949,0.0751384,0.0775063,0.635833
0.5,skewed2,2.98687,0.0545132,0.0900455,0.0281833,0.589102,0.238156
0.5,skewed2,1.32866,0.199019,0.0550644,0.038959,0.0637992,0.643159
0.5,skewed2,2.70165,0.0277048,0.187742,0.0549819,0.451768,0.277804
0.5,skewed2,1.33987,0.0450078,0.189846,0.216527,0.051497,0.497122
0.5,skewed2,2.49057,0.17647,0.0682897,0.511795,0.00544632,0.237999
0.5,skewed2,1.88277,0.0425157,0.0767911,0.0783691,0.26441,0.537914
0.5,skewed2,0.98452,0.0525254,0.123224,0.474019,0.0399565,0.310275
0.5,skewed2,3.48077,0.123853,0.25593,0.267093,0.285357,0.0677674
0.5,skewed2,3.62402,0.0998311,0.154634,0.482621,0.232006,0.0309083
0.5,skewed2,0.869217,0.0815859,0.223423,0.165376,0.0151051,0.51451
0.5,skewed2,0.789968,0.226037,0.120107,0.0808234,0.0333514,0.539681
0.5,skewed2,1.98166,0.120773,0.144749,0.0416106,0.55209,0.140776
0.5,skewed2,0.63391,0.345329,0.0509626,0.125487,0.394022,0.0841993
0.5,skewed2,2.71934,0.0318673,0.441995,0.50186,0.00321985,0.0210579
0.5,skewed2,2.52896,0.0512591,0.216977,0.704042,0.00379168,0.0239301
0.5,skewed2,3.53701,0.0430629,0.0819503,0.327835,0.306324,0.240828
1,equal,1.67454,0.429421,0.145139,0.130464,2.24406e-4,0.294751
1,equal,1.9681,0.11733,0.279586,0.145704,0.338418,0.118961
1,equal,2.07571,0.387206,0.243181,0.102648,0.179621,0.0873441
1,equal,0.959751,0.204931,0.0888236,0.399395,0.0817423,0.225108
1,equal,2.44825,0.177725,0.132834,0.055057,0.554896,0.0794875
1,equal,3.10029,0.0808822,0.248286,0.313107,0.0314879,0.326237
1,equal,2.3177,0.32749,0.0863089,0.21586,0.211887,0.158454
1,equal,1.92417,0.233917,0.0869132,0.0938014,0.179174,0.406194
1,equal,2.17326,0.0843797,0.271174,0.220229,0.353352,0.0708649
1,equal,1.4361,0.0819197,0.214671,0.267356,0.0325272,0.403526
1,equal,1.88428,0.0530421,0.436177,0.371571,0.0612847,0.0779251
1,equal,0.610706,0.0449476,0.175353,0.226279,0.199605,0.353815
1,equal,0.847617,0.161423,0.0452959,0.321255,0.247742,0.224284
1,equal,0.855788,0.20812,0.390889,0.276557,0.00837093,0.116063
1,equal,1.1433,0.207818,0.150165,0.492864,0.0326841,0.116469
1,equal,1.84032,0.195272,0.271359,0.264412,0.106209,0.162748
1,equal,1.90644,0.260097,0.16272,0.136363,0.148361,0.292459
1,equal,2.51171,0.183823,0.0678447,0.384667,0.287593,0.0760721
1,equal,3.42521,0.216877,0.221988,0.132235,0.18512,0.243782
1,equal,1.86044,0.0449603,0.0612589,0.395769,0.199823,0.298188
1,equal,3.87384,0.148298,0.156079,0.197902,0.175125,0.322595
1,equal,0.930028,0.304527,0.176291,0.173579,0.228696,0.116907
1,equal,1.30037,0.37691,0.251938,0.125049,0.143499,0.102604
1,equal,2.85078,0.158162,0.149714,0.268776,0.208979,0.214368
1,equal,2.54594,0.230325,0.134769,0.145793,0.164716,0.324396
1,equal,2.62689,0.207775,0.112127,0.337488,0.235863,0.106747
1,equal,2.06493,0.205702,0.254472,0.0595964,0.135462,0.344768
1,equal,3.19345,0.233824,0.0978831,0.443626,0.0584467,0.16622
1,equal,2.78075,0.14806,0.0600837,0.268217,0.300699,0.22294
1,equal,2.81194,0.15855,0.104951,0.188196,0.160071,0.388232
1,equal,2.41243,0.191885,0.249818,0.244791,0.117001,0.196506
1,equal,0.986652,0.0273053,0.350758,0.0844991,0.349915,0.187523
1,equal,1.33298,0.0270589,0.147043,0.0389349,0.0279229,0.759041
1,equal,1.31696,0.0935949,0.386501,0.364087,0.153011,0.00280577
1,equal,1.80832,0.25022,0.133042,0.132506,0.326793,0.157439
1,equal,1.88246,0.0634034,0.169117,0.336224,0.124516,0.306739
1,equal,2.48208,0.0805963,0.252667,0.295963,0.187184,0.183589
1,equal,1.60944,0.332248,0.0953375,0.159377,0.383339,0.0296981
1,equal,2.45381,0.235719,0.123146,0.275937,0.332805,0.0323931
1,equal,3.4423,0.14574,0.188601,0.196083,0.381071,0.0885054
1,equal,1.73339,0.0672341,0.0804717,0.103756,0.188054,0.560484
1,equal,1.31205,0.24021700000000001,0.202181,0.200155,0.231872,0.125575
1,equal,0.85060500000000006,0.321776,0.330751,0.021947,0.161295,0.164231
1,equal,2.69173,0.0564891,0.150619,0.537301,0.155538,0.100054
1,equal,1.2924,0.450384,0.131355,0.0440101,0.272796,0.101455
1,equal,2.49077,0.055172,0.0821627,0.349424,0.160852,0.352389
1,equal,4.06264,0.297761,0.0620339,0.0564778,0.240402,0.343325
1,equal,1.32132,0.0732871,0.399049,0.312709,0.0343276,0.180627
1,equal,2.99161,0.402612,0.0788517,0.0892939,0.0327603,0.396482
1,equal,1.84209,0.0539147,0.32411,0.452426,0.142815,0.0267348
1,equal,1.95843,0.531156,0.136904,0.00369436,0.217807,0.110438
1,equal,1.93393,0.199615,0.32187,0.412098,0.0522886,0.0141283
1,equal,1.86953,0.233391,0.247702,0.429151,0.0756254,0.0141308
1,equal,3.30352,0.286937,0.0943491,0.0164476,0.101526,0.500741
1,equal,3.21919,0.00915245,0.191015,0.0104255,0.198831,0.590576
1,equal,2.59851,0.0107609,0.183684,0.00879583,0.248763,0.547995
1,equal,1.05603,0.18434,0.181072,0.548956,0.0393591,0.046273
1,equal,1.56942,0.325926,0.490647,0.143793,0.00811993,0.0315143
1,equal,1.60902,0.106551,0.0316672,0.0395328,0.599079,0.22317
1,equal,3.21658,0.251135,0.03561,0.018016,0.115562,0.579677
1,equal,2.34708,0.110811,0.34192,0.454453,0.0776951,0.0151212
1,equal,1.71481,0.433821,0.0911172,0.0967957,0.195967,0.1823
1,equal,3.50926,0.0313835,0.171706,0.330165,0.158215,0.308531
1,equal,2.86494,0.0555782,0.0347882,0.335606,0.276629,0.297398
1,equal,1.8212,0.0581468,0.134606,0.229134,0.429105,0.149007
1,equal,2.17099,0.388433,0.11059,0.125145,0.0892691,0.286563
1,equal,2.55038,0.144322,0.101928,0.399949,0.059448,0.294353
1,equal,3.07572,0.24738,0.218385,0.0771191,0.325768,0.131347
1,equal,2.21284,0.265043,0.219633,0.0535365,0.238033,0.223755
1,equal,1.69124,0.0557831,0.178931,0.136417,0.162157,0.466711
1,equal,1.77208,0.304493,0.216556,0.00884299,0.42412300000000003,0.045985
1,equal,2.51894,0.317401,0.0883192,0.306494,0.0268912,0.260895
1,equal,1.66411,0.136961,0.372712,0.0677085,0.375914,0.046704
1,equal,1.58573,0.111617,0.064928,0.130949,0.644733,0.0477739
1,equal,1.53056,0.0927236,0.0782305,0.108242,0.65883,0.0619733
1,equal,1.28163,0.0656562,0.207262,0.419336,0.0230609,0.284685
1,equal,1.32182,0.254615,0.287025,0.0528375,0.305551,0.0999712
1,equal,1.39858,0.256861,0.199184,0.15498,0.0665043,0.322471
1,equal,1.37307,0.319942,0.140357,0.122464,0.0508104,0.366426
1,equal,3.14939,0.217147,0.0586786,0.405309,0.255337,0.0635285
1,equal,3.78812,0.183914,0.251307,0.147484,0.34796,0.0693346
1,equal,3.49151,0.395968,0.074246499999999993,0.27635,0.199768,0.0536675
1,equal,1.54167,0.029582,0.150982,0.318917,0.411919,0.0885999
1,equal,1.95514,0.00610535,0.172756,0.162678,0.535416,0.123044
1,equal,1.42104,0.410137,0.216538,0.14543,0.0485328,0.179362
1,equal,1.5523,0.248809,0.0804808,0.204868,0.366241,0.0996016
1,equal,1.78306,0.226493,0.414222,0.149551,0.0730652,0.136669
1,equal,1.6688,0.184506,0.161545,0.396719,0.0455183,0.211712
1,equal,3.45379,0.155508,0.211895,0.043954,0.402637,0.186006
1,equal,3.04577,0.187135,0.0674999,0.25025,0.143159,0.351955
1,equal,2.79165,0.326247,0.0144792,0.341004,0.03425,0.284019
1,equal,1.60924,0.112289,0.478256,0.0872637,0.123604,0.198587
1,equal,2.86303,0.144289,0.0134542,0.107198,0.238967,0.496092
1,equal,4.05792,0.0640354,0.0222898,0.236358,0.225572,0.451745
1,equal,3.15135,0.139593,0.0697242,0.19453,0.38766,0.208493
1,equal,0.687607,0.205467,0.291462,0.258688,0.0483322,0.196051
1,equal,2.7149200000000002,0.215749,0.0948034,0.279518,0.256078,0.153852
1,equal,4.53476,0.142459,0.146141,0.275035,0.106691,0.329674
1,equal,4.22071,0.148635,0.0860281,0.223508,0.16256,0.379268
1,equal,3.64865,0.0940595,0.206818,0.30992,0.201105,0.188098
1,equal,2.34064,0.376827,0.0293656,0.146563,0.081954,0.365291
1,equal,3.87062,0.0209784,0.0448252,0.35417,0.391278,0.188748
1,equal,1.88085,0.0140268,0.0736717,0.244447,0.0720618,0.595793
1,equal,0.994893,0.0627701,0.0302432,0.73764,0.00852738,0.16082
1,equal,3.61238,0.184755,0.281582,0.0313593,0.459111,0.043193
1,equal,2.58199,0.213948,0.0386991,0.150507,0.0349636,0.561882
1,equal,2.99785,0.123,0.0336822,0.0522283,0.154327,0.636762
1,equal,1.43927,0.350678,0.418097,0.179927,0.0496114,0.0016869
1,equal,1.14066,0.303512,0.0639246,0.560711,0.0232871,0.0485655
1,equal,0.960844,0.426602,0.261216,0.105041,0.1752,0.0319399
