trial,sim_response,danger_col,correct,performance,c,w,agent,feat_1,feat_2,feat_3,feat_4,feat_5
31,0,0,1,0.4838709677419355,2,equal,5,0,1,1,0,1
32,0,0,1,0.5,2,equal,5,0,0,0,0,1
33,1,1,1,0.5151515151515151,2,equal,5,1,1,1,1,1
34,0,0,1,0.5294117647058824,2,equal,5,0,1,0,1,0
35,1,1,1,0.5428571428571428,2,equal,5,1,1,0,1,0
36,1,0,0,0.5277777777777778,2,equal,5,1,0,0,0,1
37,0,0,1,0.5405405405405406,2,equal,5,0,1,0,0,0
38,1,0,0,0.5263157894736842,2,equal,5,0,1,0,0,0
39,0,0,1,0.5384615384615384,2,equal,5,1,0,0,0,1
40,1,0,0,0.525,2,equal,5,0,1,0,1,1
41,0,0,1,0.5365853658536586,2,equal,5,0,1,0,1,1
42,0,0,1,0.5476190476190477,2,equal,5,1,0,0,0,0
43,1,0,0,0.5348837209302325,2,equal,5,0,0,1,1,0
44,0,0,1,0.5454545454545454,2,equal,5,0,1,0,0,1
45,0,0,1,0.5555555555555556,2,equal,5,0,0,1,0,0
46,0,0,1,0.5652173913043478,2,equal,5,0,0,0,1,0
47,1,1,1,0.574468085106383,2,equal,5,1,1,1,1,0
48,1,0,0,0.5625,2,equal,5,0,1,1,1,1
49,1,1,1,0.5714285714285714,2,equal,5,1,1,0,0,1
50,1,1,1,0.58,2,equal,5,1,1,1,0,0
51,1,0,0,0.5686274509803921,2,equal,5,1,0,1,1,0
52,1,0,0,0.5576923076923077,2,equal,5,1,0,1,0,0
53,0,0,1,0.5660377358490566,2,equal,5,0,0,1,1,1
54,1,0,0,0.5555555555555556,2,equal,5,0,1,1,1,1
55,0,0,1,0.5636363636363636,2,equal,5,0,0,1,0,0
56,1,0,0,0.5535714285714286,2,equal,5,0,1,1,0,1
57,1,1,1,0.5614035087719298,2,equal,5,1,1,0,0,1
58,0,1,0,0.5517241379310345,2,equal,5,1,1,1,0,0
59,1,0,0,0.5423728813559322,2,equal,5,1,0,0,1,0
60,1,0,0,0.5333333333333333,2,equal,5,0,1,0,0,0
61,1,0,0,0.5245901639344263,2,equal,5,1,0,0,0,0
62,1,0,0,0.5161290322580645,2,equal,5,0,0,0,0,0
63,1,1,1,0.5238095238095238,2,equal,5,1,1,0,1,1
64,1,0,0,0.515625,2,equal,5,0,1,0,0,1
65,0,0,1,0.5230769230769231,2,equal,5,0,0,0,0,0
66,0,0,1,0.5303030303030303,2,equal,5,0,0,1,0,1
67,0,0,1,0.5373134328358209,2,equal,5,0,0,1,0,1
68,1,1,1,0.5441176470588235,2,equal,5,1,1,0,1,1
69,1,0,0,0.5362318840579711,2,equal,5,0,0,1,1,1
70,0,0,1,0.5428571428571428,2,equal,5,1,0,0,1,0
71,1,1,1,0.5492957746478874,2,equal,5,1,1,1,1,1
72,1,0,0,0.5416666666666666,2,equal,5,1,0,1,0,0
73,1,1,1,0.547945205479452,2,equal,5,1,1,1,0,0
74,0,1,0,0.5405405405405406,2,equal,5,1,1,0,0,1
75,1,0,0,0.5333333333333333,2,equal,5,1,0,0,1,1
76,0,0,1,0.5394736842105263,2,equal,5,0,1,0,1,0
77,0,0,1,0.5454545454545454,2,equal,5,1,0,1,1,1
78,1,0,0,0.5384615384615384,2,equal,5,0,1,0,1,1
79,0,0,1,0.5443037974683544,2,equal,5,1,0,1,1,0
80,1,1,1,0.55,2,equal,5,1,1,1,1,0
81,0,0,1,0.5555555555555556,2,equal,5,0,0,0,0,0
82,1,0,0,0.5487804878048781,2,equal,5,1,0,1,1,1
83,1,0,0,0.54216867469879515,2,equal,5,1,0,1,0,1
84,0,1,0,0.5357142857142857,2,equal,5,1,1,0,0,0
85,1,0,0,0.5294117647058824,2,equal,5,0,1,0,0,1
86,1,1,1,0.5348837209302325,2,equal,5,1,1,1,1,1
87,1,0,0,0.5287356321839081,2,equal,5,1,0,1,0,1
88,1,1,1,0.5340909090909091,2,equal,5,1,1,0,0,0
89,1,0,0,0.5280898876404494,2,equal,5,1,0,0,1,0
90,1,0,0,0.5222222222222223,2,equal,5,1,0,0,0,0
91,1,1,1,0.5274725274725275,2,equal,5,1,1,0,1,1
92,0,1,0,0.5217391304347826,2,equal,5,1,1,1,0,1
93,1,0,0,0.5161290322580645,2,equal,5,0,0,1,0,0
94,1,0,0,0.5106382978723404,2,equal,5,1,0,0,0,1
95,1,0,0,0.5052631578947369,2,equal,5,0,0,0,1,0
96,0,0,1,0.5104166666666666,2,equal,5,0,1,0,1,0
1,0,1,0,0,2,skewed1,5,1,1,0,1,1
2,0,0,1,0.5,2,skewed1,5,0,0,1,1,0
3,0,0,1,0.6666666666666666,2,skewed1,5,0,0,1,0,0
4,0,0,1,0.75,2,skewed1,5,0,0,1,1,0
5,1,0,0,0.6,2,skewed1,5,1,0,1,1,0
6,1,0,0,0.5,2,skewed1,5,0,1,0,0,1
7,1,0,0,0.42857142857142855,2,skewed1,5,0,0,1,0,1
8,1,0,0,0.375,2,skewed1,5,0,1,0,1,1
9,0,1,0,0.3333333333333333,2,skewed1,5,1,1,1,1,0
10,1,0,0,0.3,2,skewed1,5,1,0,0,1,0
11,0,0,1,0.36363636363636365,2,skewed1,5,0,0,0,0,0
12,0,0,1,0.4166666666666667,2,skewed1,5,0,1,0,0,0
13,0,0,1,0.46153846153846156,2,skewed1,5,0,1,0,0,1
14,1,1,1,0.5,2,skewed1,5,1,1,1,0,0
15,0,0,1,0.5333333333333333,2,skewed1,5,1,0,1,0,1
16,0,0,1,0.5625,2,skewed1,5,0,1,0,0,0
17,0,0,1,0.5882352941176471,2,skewed1,5,1,0,1,1,0
18,0,0,1,0.6111111111111112,2,skewed1,5,0,0,0,1,1
19,1,0,0,0.5789473684210527,2,skewed1,5,0,1,0,0,1
20,0,0,1,0.6,2,skewed1,5,0,1,1,0,1
21,0,0,1,0.6190476190476191,2,skewed1,5,0,1,0,1,0
22,0,0,1,0.6363636363636364,2,skewed1,5,1,0,0,0,0
23,1,0,0,0.6086956521739131,2,skewed1,5,0,0,1,0,0
24,1,1,1,0.625,2,skewed1,5,1,1,0,1,1
25,1,1,1,0.64,2,skewed1,5,1,1,1,0,0
26,1,1,1,0.6538461538461539,2,skewed1,5,1,1,0,1,0
27,0,0,1,0.6666666666666666,2,skewed1,5,0,1,1,1,0
28,0,0,1,0.6785714285714286,2,skewed1,5,1,0,0,0,0
29,0,0,1,0.6896551724137931,2,skewed1,5,0,1,1,0,0
30,0,0,1,0.7,2,skewed1,5,0,0,0,1,1
31,1,1,1,0.7096774193548387,2,skewed1,5,1,1,0,1,0
32,0,0,1,0.71875,2,skewed1,5,1,0,1,0,0
33,1,0,0,0.696969696969697,2,skewed1,5,1,0,0,0,1
34,1,0,0,0.6764705882352942,2,skewed1,5,1,0,0,1,1
35,1,1,1,0.6857142857142857,2,skewed1,5,1,1,1,0,1
36,1,1,1,0.6944444444444444,2,skewed1,5,1,1,1,1,1
37,1,0,0,0.6756756756756757,2,skewed1,5,1,0,1,1,1
38,1,0,0,0.6578947368421053,2,skewed1,5,0,1,0,1,0
39,0,0,1,0.6666666666666666,2,skewed1,5,0,0,1,0,0
40,0,0,1,0.675,2,skewed1,5,0,0,0,0,1
41,0,0,1,0.6829268292682927,2,skewed1,5,1,0,0,0,1
42,0,0,1,0.6904761904761905,2,skewed1,5,0,0,0,0,1
43,1,1,1,0.6976744186046512,2,skewed1,5,1,1,1,1,1
44,1,1,1,0.7045454545454546,2,skewed1,5,1,1,1,0,1
45,1,1,1,0.7111111111111111,2,skewed1,5,1,1,0,1,0
46,0,0,1,0.717391304347826,2,skewed1,5,0,0,0,0,0
47,0,0,1,0.723404255319149,2,skewed1,5,0,0,0,1,0
48,0,0,1,0.7291666666666666,2,skewed1,5,1,0,0,0,0
49,1,0,0,0.7142857142857143,2,skewed1,5,1,0,1,0,1
50,0,0,1,0.72,2,skewed1,5,1,0,1,1,0
51,1,0,0,0.7058823529411765,2,skewed1,5,0,1,1,1,0
52,1,0,0,0.6923076923076923,2,skewed1,5,0,1,1,0,0
53,1,0,0,0.6792452830188679,2,skewed1,5,0,1,1,0,1
54,0,0,1,0.6851851851851852,2,skewed1,5,1,0,1,0,0
55,0,0,1,0.6909090909090909,2,skewed1,5,1,0,1,1,1
56,0,0,1,0.6964285714285714,2,skewed1,5,0,1,1,1,1
57,1,1,1,0.7017543859649122,2,skewed1,5,1,1,1,1,1
58,0,0,1,0.7068965517241379,2,skewed1,5,0,1,1,0,1
59,1,1,1,0.711864406779661,2,skewed1,5,1,1,0,0,1
60,0,0,1,0.7166666666666667,2,skewed1,5,0,1,1,1,0
61,1,0,0,0.7049180327868853,2,skewed1,5,0,0,0,0,0
62,1,0,0,0.6935483870967742,2,skewed1,5,0,1,1,1,1
63,0,0,1,0.6984126984126984,2,skewed1,5,0,0,1,0,1
64,0,0,1,0.703125,2,skewed1,5,1,0,1,1,1
65,1,0,0,0.6923076923076923,2,skewed1,5,1,0,0,0,1
66,1,1,1,0.696969696969697,2,skewed1,5,1,1,0,0,1
67,0,0,1,0.7014925373134329,2,skewed1,5,0,1,0,1,1
68,0,0,1,0.7058823529411765,2,skewed1,5,0,0,1,1,1
69,0,0,1,0.7101449275362319,2,skewed1,5,0,0,0,1,0
70,1,1,1,0.7142857142857143,2,skewed1,5,1,1,0,0,0
71,1,0,0,0.704225352112676,2,skewed1,5,1,0,0,1,0
72,1,0,0,0.6944444444444444,2,skewed1,5,0,0,1,1,0
73,1,1,1,0.6986301369863014,2,skewed1,5,1,1,1,1,0
74,1,0,0,0.6891891891891891,2,skewed1,5,0,1,0,1,0
75,0,0,1,0.6933333333333334,2,skewed1,5,0,1,0,1,1
76,1,1,1,0.6973684210526315,2,skewed1,5,1,1,0,0,1
77,1,0,0,0.6883116883116883,2,skewed1,5,0,0,1,1,1
78,0,1,0,0.6794871794871795,2,skewed1,5,1,1,0,1,1
79,1,1,1,0.6835443037974683,2,skewed1,5,1,1,1,0,1
80,1,0,0,0.675,2,skewed1,5,0,1,1,1,1
81,1,0,0,0.6666666666666666,2,skewed1,5,0,0,0,1,0
82,0,0,1,0.6707317073170732,2,skewed1,5,1,0,1,0,0
83,0,0,1,0.6746987951807228,2,skewed1,5,0,0,1,1,1
84,1,1,1,0.6785714285714286,2,skewed1,5,1,1,0,0,0
85,1,0,0,0.6705882352941176,2,skewed1,5,1,0,1,0,1
86,0,1,0,0.6627906976744186,2,skewed1,5,1,1,1,1,0
87,0,0,1,0.6666666666666666,2,skewed1,5,1,0,0,1,0
88,0,0,1,0.6704545454545454,2,skewed1,5,0,0,0,1,1
89,0,0,1,0.6741573033707865,2,skewed1,5,0,0,0,0,1
90,1,0,0,0.6666666666666666,2,skewed1,5,0,1,1,0,0
91,1,1,1,0.6703296703296703,2,skewed1,5,1,1,1,0,0
92,0,0,1,0.6739130434782609,2,skewed1,5,1,0,0,1,1
93,0,0,1,0.6774193548387096,2,skewed1,5,0,1,0,0,0
94,1,0,0,0.6702127659574468,2,skewed1,5,1,0,0,1,1
95,1,0,0,0.6631578947368421,2,skewed1,5,0,0,1,0,1
96,0,1,0,0.65625,2,skewed1,5,1,1,0,0,0
1,1,1,1,1,2,skewed2,5,1,1,0,1,1
2,0,1,0,0.5,2,skewed2,5,1,1,0,0,0
3,0,0,1,0.6666666666666666,2,skewed2,5,1,0,0,0,1
4,1,0,0,0.5,2,skewed2,5,0,1,0,1,0
5,0,0,1,0.6,2,skewed2,5,0,1,1,1,0
6,1,0,0,0.5,2,skewed2,5,0,0,1,1,1
7,1,0,0,0.42857142857142855,2,skewed2,5,0,1,0,1,1
8,1,0,0,0.375,2,skewed2,5,1,0,0,0,0
9,0,0,1,0.4444444444444444,2,skewed2,5,0,0,0,0,0
10,0,0,1,0.5,2,skewed2,5,0,0,0,0,0
11,1,1,1,0.5454545454545454,2,skewed2,5,1,1,1,1,0
12,0,0,1,0.5833333333333334,2,skewed2,5,0,0,1,0,0
13,1,1,1,0.6153846153846154,2,skewed2,5,1,1,1,1,0
14,0,0,1,0.6428571428571429,2,skewed2,5,0,1,0,0,1
15,1,0,0,0.6,2,skewed2,5,0,0,0,1,0
16,0,0,1,0.625,2,skewed2,5,0,1,1,0,1
17,0,0,1,0.6470588235294118,2,skewed2,5,0,0,0,0,1
18,0,1,0,0.6111111111111112,2,skewed2,5,1,1,1,0,1
19,0,0,1,0.631578947368421,2,skewed2,5,0,0,1,1,0
20,0,0,1,0.65,2,skewed2,5,1,0,0,0,0
21,0,1,0,0.6190476190476191,2,skewed2,5,1,1,1,0,1
22,0,0,1,0.6363636363636364,2,skewed2,5,0,0,1,1,1
23,0,0,1,0.6521739130434783,2,skewed2,5,1,0,0,0,1
24,1,0,0,0.625,2,skewed2,5,1,0,0,1,0
25,0,0,1,0.64,2,skewed2,5,1,0,1,1,0
26,0,0,1,0.6538461538461539,2,skewed2,5,0,0,0,0,1
27,0,1,0,0.6296296296296297,2,skewed2,5,1,1,1,1,0
28,0,0,1,0.6428571428571429,2,skewed2,5,0,0,0,1,0
29,1,0,0,0.6206896551724138,2,skewed2,5,0,0,1,1,1
30,1,0,0,0.6,2,skewed2,5,0,0,1,0,1
31,0,0,1,0.6129032258064516,2,skewed2,5,0,1,0,0,1
32,1,1,1,0.625,2,skewed2,5,1,1,1,1,1
33,0,0,1,0.6363636363636364,2,skewed2,5,1,0,0,1,0
34,0,1,0,0.6176470588235294,2,skewed2,5,1,1,1,1,1
35,1,0,0,0.6,2,skewed2,5,0,0,0,1,1
36,1,0,0,0.5833333333333334,2,skewed2,5,0,1,1,0,0
37,0,0,1,0.5945945945945946,2,skewed2,5,0,0,1,0,0
38,0,0,1,0.6052631578947368,2,skewed2,5,0,1,1,0,0
39,1,0,0,0.5897435897435898,2,skewed2,5,1,0,1,1,1
40,1,0,0,0.575,2,skewed2,5,0,1,1,0,0
41,0,1,0,0.5609756097560976,2,skewed2,5,1,1,0,1,0
42,1,0,0,0.5476190476190477,2,skewed2,5,1,0,0,0,0
43,1,0,0,0.5348837209302325,2,skewed2,5,0,0,1,1,0
44,1,0,0,0.5227272727272727,2,skewed2,5,0,1,1,1,1
45,1,0,0,0.5111111111111111,2,skewed2,5,1,0,0,1,1
46,0,0,1,0.5217391304347826,2,skewed2,5,0,1,0,1,0
47,1,0,0,0.5106382978723404,2,skewed2,5,0,1,0,0,0
48,1,0,0,0.5,2,skewed2,5,0,1,0,0,0
49,0,0,1,0.5102040816326531,2,skewed2,5,1,0,0,0,1
50,0,0,1,0.52,2,skewed2,5,1,0,1,1,0
51,1,1,1,0.5294117647058824,2,skewed2,5,1,1,0,0,1
52,0,0,1,0.5384615384615384,2,skewed2,5,1,0,1,1,1
53,1,0,0,0.5283018867924528,2,skewed2,5,0,1,1,1,1
54,0,0,1,0.5370370370370371,2,skewed2,5,1,0,1,0,0
55,1,0,0,0.5272727272727272,2,skewed2,5,1,0,0,1,0
56,1,0,0,0.5178571428571429,2,skewed2,5,1,0,0,1,1
57,0,0,1,0.5263157894736842,2,skewed2,5,0,0,0,1,0
58,1,1,1,0.5344827586206896,2,skewed2,5,1,1,1,0,0
59,1,0,0,0.5254237288135594,2,skewed2,5,0,0,1,1,0
60,1,0,0,0.5166666666666667,2,skewed2,5,1,0,1,1,1
61,1,0,0,0.5081967213114754,2,skewed2,5,0,0,0,1,1
62,0,0,1,0.5161290322580645,2,skewed2,5,1,0,1,1,0
63,0,1,0,0.5079365079365079,2,skewed2,5,1,1,0,1,0
64,0,0,1,0.515625,2,skewed2,5,0,0,1,0,1
65,0,0,1,0.5230769230769231,2,skewed2,5,1,0,1,0,1
66,1,1,1,0.5303030303030303,2,skewed2,5,1,1,1,0,0
67,1,1,1,0.5373134328358209,2,skewed2,5,1,1,1,1,1
68,0,0,1,0.5441176470588235,2,skewed2,5,0,1,0,0,0
69,0,0,1,0.5507246376811594,2,skewed2,5,0,1,0,1,0
70,0,0,1,0.5571428571428572,2,skewed2,5,1,0,1,0,0
71,0,0,1,0.5633802816901409,2,skewed2,5,0,0,0,0,0
72,1,0,0,0.5555555555555556,2,skewed2,5,1,0,1,0,0
73,1,0,0,0.547945205479452,2,skewed2,5,0,1,0,1,1
74,0,0,1,0.5540540540540541,2,skewed2,5,0,1,0,0,1
75,1,0,0,0.5466666666666666,2,skewed2,5,1,0,1,0,1
76,0,1,0,0.5394736842105263,2,skewed2,5,1,1,0,0,0
77,1,0,0,0.5324675324675324,2,skewed2,5,0,0,0,1,1
78,1,0,0,0.5256410256410257,2,skewed2,5,0,1,1,1,0
79,0,0,1,0.5316455696202531,2,skewed2,5,0,0,1,0,0
80,1,0,0,0.525,2,skewed2,5,1,0,0,1,1
81,1,1,1,0.5308641975308642,2,skewed2,5,1,1,1,0,0
82,1,0,0,0.524390243902439,2,skewed2,5,0,0,0,0,1
83,0,1,0,0.5180722891566265,2,skewed2,5,1,1,0,0,0
84,0,0,1,0.5238095238095238,2,skewed2,5,0,1,1,1,0
85,0,0,1,0.5294117647058824,2,skewed2,5,0,1,1,1,1
86,0,0,1,0.5348837209302325,2,skewed2,5,0,1,1,0,1
87,1,1,1,0.5402298850574713,2,skewed2,5,1,1,0,0,1
88,0,0,1,0.5454545454545454,2,skewed2,5,1,0,1,0,1
89,0,1,0,0.5393258426966292,2,skewed2,5,1,1,0,1,1
90,0,1,0,0.5333333333333333,2,skewed2,5,1,1,1,0,1
91,1,0,0,0.5274725274725275,2,skewed2,5,0,1,1,0,1
92,0,1,0,0.5217391304347826,2,skewed2,5,1,1,0,1,0
93,0,1,0,0.5161290322580645,2,skewed2,5,1,1,0,0,1
94,0,1,0,0.5106382978723404,2,skewed2,5,1,1,0,1,1
95,0,0,1,0.5157894736842106,2,skewed2,5,0,0,1,0,1
96,1,0,0,0.5104166666666666,2,skewed2,5,0,1,0,1,1
1,0,0,1,1,2.5,equal,5,0,1,1,0,0
2,1,1,1,1,2.5,equal,5,1,1,1,1,1
3,0,0,1,1,2.5,equal,5,0,1,0,1,0
4,0,0,1,1,2.5,equal,5,0,0,0,0,1
5,1,1,1,1,2.5,equal,5,1,1,1,1,1
6,1,0,0,0.8333333333333334,2.5,equal,5,0,1,1,0,1
7,0,0,1,0.8571428571428571,2.5,equal,5,1,0,0,1,0
8,1,0,0,0.75,2.5,equal,5,0,0,1,0,1
9,1,0,0,0.6666666666666666,2.5,equal,5,0,1,1,1,0
10,0,1,0,0.6,2.5,equal,5,1,1,0,0,0
11,0,0,1,0.6363636363636364,2.5,equal,5,1,0,0,0,1
12,1,0,0,0.5833333333333334,2.5,equal,5,0,0,0,1,0
13,0,0,1,0.6153846153846154,2.5,equal,5,1,0,1,0,0
14,0,1,0,0.5714285714285714,2.5,equal,5,1,1,1,0,1
15,0,0,1,0.6,2.5,equal,5,0,1,1,1,0
16,0,0,1,0.625,2.5,equal,5,1,0,1,1,1
17,0,0,1,0.6470588235294118,2.5,equal,5,0,1,0,0,1
18,0,1,0,0.6111111111111112,2.5,equal,5,1,1,0,0,0
19,1,0,0,0.5789473684210527,2.5,equal,5,1,0,1,1,1
20,0,0,1,0.6,2.5,equal,5,1,0,1,0,0
21,1,0,0,0.5714285714285714,2.5,equal,5,1,0,1,1,1
22,1,1,1,0.5909090909090909,2.5,equal,5,1,1,0,0,0
23,0,0,1,0.6086956521739131,2.5,equal,5,0,1,1,1,1
24,0,0,1,0.625,2.5,equal,5,0,1,0,0,0
25,1,0,0,0.6,2.5,equal,5,0,1,0,1,0
26,0,0,1,0.6153846153846154,2.5,equal,5,0,0,1,1,1
27,0,1,0,0.5925925925925926,2.5,equal,5,1,1,0,1,1
28,0,0,1,0.6071428571428571,2.5,equal,5,1,0,0,1,0
29,1,0,0,0.5862068965517241,2.5,equal,5,0,1,0,0,0
30,0,0,1,0.6,2.5,equal,5,1,0,1,1,0
31,1,0,0,0.5806451612903226,2.5,equal,5,0,0,0,0,1
32,1,1,1,0.59375,2.5,equal,5,1,1,1,1,0
33,1,0,0,0.5757575757575758,2.5,equal,5,0,1,1,0,1
34,0,0,1,0.5882352941176471,2.5,equal,5,0,1,0,0,1
35,1,1,1,0.6,2.5,equal,5,1,1,1,1,0
36,0,0,1,0.6111111111111112,2.5,equal,5,0,0,1,0,1
37,1,0,0,0.5945945945945946,2.5,equal,5,0,0,1,1,0
38,1,1,1,0.6052631578947368,2.5,equal,5,1,1,0,0,1
39,0,0,1,0.6153846153846154,2.5,equal,5,0,1,0,0,1
40,0,0,1,0.625,2.5,equal,5,0,1,1,0,1
41,1,1,1,0.6341463414634146,2.5,equal,5,1,1,0,1,0
42,0,0,1,0.6428571428571429,2.5,equal,5,1,0,0,1,1
43,0,0,1,0.6511627906976745,2.5,equal,5,0,1,0,1,1
44,0,0,1,0.6590909090909091,2.5,equal,5,0,0,0,0,0
45,0,0,1,0.6666666666666666,2.5,equal,5,1,0,1,1,0
46,1,0,0,0.6521739130434783,2.5,equal,5,1,0,0,0,0
47,0,1,0,0.6382978723404256,2.5,equal,5,1,1,0,1,1
48,1,0,0,0.625,2.5,equal,5,1,0,0,0,1
49,0,0,1,0.6326530612244898,2.5,equal,5,0,0,0,0,1
50,0,0,1,0.64,2.5,equal,5,0,0,1,1,1
51,0,0,1,0.6470588235294118,2.5,equal,5,1,0,1,0,1
52,0,0,1,0.6538461538461539,2.5,equal,5,0,0,1,0,0
53,0,1,0,0.6415094339622641,2.5,equal,5,1,1,1,0,0
54,1,0,0,0.6296296296296297,2.5,equal,5,0,0,0,1,1
55,0,0,1,0.6363636363636364,2.5,equal,5,0,0,1,0,0
56,1,0,0,0.625,2.5,equal,5,0,0,1,0,1
57,0,0,1,0.631578947368421,2.5,equal,5,0,0,1,1,1
58,0,1,0,0.6206896551724138,2.5,equal,5,1,1,0,0,1
59,1,0,0,0.6101694915254238,2.5,equal,5,0,1,1,1,0
60,0,0,1,0.6166666666666667,2.5,equal,5,0,0,0,1,1
61,1,0,0,0.6065573770491803,2.5,equal,5,0,1,1,0,0
62,1,0,0,0.5967741935483871,2.5,equal,5,1,0,0,0,0
63,1,1,1,0.6031746031746031,2.5,equal,5,1,1,1,0,1
64,0,0,1,0.609375,2.5,equal,5,0,0,0,1,0
65,0,0,1,0.6153846153846154,2.5,equal,5,0,0,1,1,0
66,0,1,0,0.6060606060606061,2.5,equal,5,1,1,1,0,0
67,0,0,1,0.6119402985074627,2.5,equal,5,1,0,1,0,1
68,0,0,1,0.6176470588235294,2.5,equal,5,0,0,0,1,1
69,1,1,1,0.6231884057971014,2.5,equal,5,1,1,0,1,0
70,0,0,1,0.6285714285714286,2.5,equal,5,0,1,1,1,1
71,1,0,0,0.6197183098591549,2.5,equal,5,1,0,0,0,1
72,0,0,1,0.625,2.5,equal,5,0,0,0,0,0
73,0,0,1,0.6301369863013698,2.5,equal,5,0,1,0,0,0
74,1,0,0,0.6216216216216216,2.5,equal,5,0,1,0,1,0
75,0,0,1,0.6266666666666667,2.5,equal,5,1,0,0,1,1
76,1,0,0,0.618421052631579,2.5,equal,5,1,0,0,0,0
77,1,0,0,0.6103896103896104,2.5,equal,5,0,1,0,1,1
78,1,1,1,0.6153846153846154,2.5,equal,5,1,1,1,0,0
79,1,0,0,0.6075949367088608,2.5,equal,5,0,1,1,1,1
80,0,0,1,0.6125,2.5,equal,5,0,0,1,0,0
81,0,0,1,0.6172839506172839,2.5,equal,5,1,0,0,1,1
82,0,0,1,0.6219512195121951,2.5,equal,5,0,1,1,0,0
83,0,0,1,0.6265060240963856,2.5,equal,5,0,0,0,0,0
84,0,0,1,0.6309523809523809,2.5,equal,5,0,0,1,1,0
85,1,1,1,0.6352941176470588,2.5,equal,5,1,1,1,1,0
86,1,1,1,0.6395348837209303,2.5,equal,5,1,1,0,1,0
87,1,1,1,0.6436781609195402,2.5,equal,5,1,1,1,1,1
88,0,1,0,0.6363636363636364,2.5,equal,5,1,1,0,1,1
89,1,0,0,0.6292134831460674,2.5,equal,5,1,0,1,0,0
90,1,1,1,0.6333333333333333,2.5,equal,5,1,1,0,0,1
91,1,0,0,0.6263736263736264,2.5,equal,5,0,0,0,1,0
92,0,0,1,0.6304347826086957,2.5,equal,5,1,0,0,1,0
93,0,0,1,0.6344086021505376,2.5,equal,5,0,1,0,1,1
94,0,0,1,0.6382978723404256,2.5,equal,5,1,0,1,0,1
95,0,0,1,0.6421052631578947,2.5,equal,5,1,0,1,1,0
96,1,1,1,0.6458333333333334,2.5,equal,5,1,1,1,0,1
1,0,0,1,1,2.5,skewed1,5,0,0,0,0,1
2,0,1,0,0.5,2.5,skewed1,5,1,1,1,1,1
3,0,0,1,0.6666666666666666,2.5,skewed1,5,0,0,0,1,1
4,1,1,1,0.75,2.5,skewed1,5,1,1,1,0,1
5,0,0,1,0.8,2.5,skewed1,5,0,0,1,0,0
6,0,0,1,0.8333333333333334,2.5,skewed1,5,0,0,1,0,1
7,1,0,0,0.7142857142857143,2.5,skewed1,5,1,0,1,1,0
8,1,0,0,0.625,2.5,skewed1,5,0,1,1,0,0
9,1,0,0,0.5555555555555556,2.5,skewed1,5,1,0,1,1,1
10,1,1,1,0.6,2.5,skewed1,5,1,1,0,1,1
11,1,0,0,0.5454545454545454,2.5,skewed1,5,0,1,0,0,0
12,1,1,1,0.5833333333333334,2.5,skewed1,5,1,1,0,1,0
13,0,0,1,0.6153846153846154,2.5,skewed1,5,1,0,1,0,0
14,0,0,1,0.6428571428571429,2.5,skewed1,5,0,1,0,1,0
15,0,0,1,0.6666666666666666,2.5,skewed1,5,0,0,0,0,0
16,0,0,1,0.6875,2.5,skewed1,5,0,1,1,1,0
17,0,1,0,0.6470588235294118,2.5,skewed1,5,1,1,1,0,0
18,1,0,0,0.6111111111111112,2.5,skewed1,5,0,1,1,0,1
19,0,0,1,0.631578947368421,2.5,skewed1,5,1,0,1,0,0
20,0,0,1,0.65,2.5,skewed1,5,1,0,0,0,1
21,1,0,0,0.6190476190476191,2.5,skewed1,5,0,0,1,0,1
22,0,0,1,0.6363636363636364,2.5,skewed1,5,0,0,0,1,0
23,1,0,0,0.6086956521739131,2.5,skewed1,5,1,0,0,0,0
24,1,1,1,0.625,2.5,skewed1,5,1,1,1,1,1
25,0,0,1,0.64,2.5,skewed1,5,0,0,0,1,1
26,1,0,0,0.6153846153846154,2.5,skewed1,5,1,0,0,1,1
27,0,0,1,0.6296296296296297,2.5,skewed1,5,0,0,1,1,0
28,0,0,1,0.6428571428571429,2.5,skewed1,5,1,0,0,1,1
29,1,1,1,0.6551724137931034,2.5,skewed1,5,1,1,0,0,1
30,1,1,1,0.6666666666666666,2.5,skewed1,5,1,1,1,0,0
31,0,0,1,0.6774193548387096,2.5,skewed1,5,0,1,1,1,1
32,0,0,1,0.6875,2.5,skewed1,5,1,0,1,1,1
33,1,1,1,0.696969696969697,2.5,skewed1,5,1,1,1,0,0
34,1,0,0,0.6764705882352942,2.5,skewed1,5,1,0,0,0,0
35,1,1,1,0.6857142857142857,2.5,skewed1,5,1,1,0,0,0
36,0,0,1,0.6944444444444444,2.5,skewed1,5,1,0,1,0,1
37,0,0,1,0.7027027027027027,2.5,skewed1,5,0,0,1,1,1
38,1,0,0,0.6842105263157895,2.5,skewed1,5,1,0,0,0,1
39,1,0,0,0.6666666666666666,2.5,skewed1,5,0,1,0,0,0
40,1,1,1,0.675,2.5,skewed1,5,1,1,0,0,0
41,0,0,1,0.6829268292682927,2.5,skewed1,5,0,0,1,1,0
42,0,0,1,0.6904761904761905,2.5,skewed1,5,0,0,0,1,1
43,1,0,0,0.6744186046511628,2.5,skewed1,5,0,1,0,1,1
44,0,0,1,0.6818181818181818,2.5,skewed1,5,1,0,1,0,1
45,0,0,1,0.6888888888888889,2.5,skewed1,5,0,1,0,1,0
46,0,0,1,0.6956521739130435,2.5,skewed1,5,0,0,0,0,0
